1% - эластан; 28% - шерсть; 5% - нейлон; 66% - акрил,полиэстер
"полиэстер 96%, эластан 4%; подкладка полиэстер 100",полиэстер
полиэстер 96%; спандекс 4%; софтшелл,полиэстер
"полиэстер 96%; эластан 4%, плотность 280 г/м²; софтшелл",полиэстер
полиэстер 96%; эластан 4%; софтшелл,полиэстер
"полиэстер воздухопроницаемый, плотность 140 г/м2",полиэстер
"полиэстер, 210T",полиэстер
"полиэстер, 260Т,  утеплитель синтепух",полиэстер
"полиэстер, 260Т, утеплитель синтепух",полиэстер
"полиэстер, 75%, эластан 25%",полиэстер
"полиэстер, 82%, эластан 18%",полиэстер
"полиэстер, 83%; вискоза, 13%; эластан 4%; пике, неопреновое; плотность 380 г/м²",полиэстер
"полиэстер, 83%; вискоза, 13%; эластан 4%; пике, неопреновое; плотность 380 г/м2; вставка и капюшон - нейлон 100%, таслан",полиэстер
"полиэстер, 83%; вискоза, 13%; эластан 4%; пике, неопреновое; плотность 380 г/м²; вставка и капюшон - нейлон 100%, таслан",полиэстер
"полиэстер, 86%; эластан, 14%; джерси; флис",полиэстер
"полиэстер, 96%; спандекс 4%, плотность 280 г/м2; подкладка-флис",полиэстер
"полиэстер, 96%; спандекс 4%, плотность 280 г/м²; подкладка-флис",полиэстер
"полиэстер, АБС пластик, ПВХ",другое
"полиэстер, вискоза, хлопок",хлопок/полиэстер
"полиэстер, микрофлис",флис
"полиэстер, микрофлис, нейлон",флис
"полиэстер, микрофлис, эластан",флис
"полиэстер, нейлон",полиэстер
"полиэстер, нейлон, микрофлис",флис
"полиэстер, нейлон, тафта, твил",полиэстер
"полиэстер, ПВХ, АБС пластик",полиэстер
"полиэстер, плотность 135 г/м2",полиэстер
"полиэстер, плотность 135 г/м²",полиэстер
"полиэстер, поплин",полиэстер
"полиэстер, поплин, хлопок",хлопок/полиэстер
"полиэстер, сатин",полиэстер
"полиэстер, синтепон, нейлон",полиэстер
"полиэстер, таслан",полиэстер
"полиэстер, таслан, тафта",полиэстер
"полиэстер, тафта, таслан",полиэстер
"полиэстер, твил, нейлон, тафта",полиэстер
"полиэстер, твил, тафта, нейлон",полиэстер
"полиэстер, фетр",полиэстер
"полиэстер, флис",флис
"полиэстер, футер, хлопок",хлопок/полиэстер
"полиэстер, хлопок",хлопок/полиэстер
"полиэстер, хлопок, вискоза",хлопок/полиэстер
"полиэстер, хлопок, поплин",хлопок/полиэстер
"полиэстер, хлопок, твил",хлопок/полиэстер
"полиэстер, хлопок, футер",хлопок/полиэстер
"полиэстер, хлопок, эластан",хлопок/полиэстер
"полиэстер, шерсть",хлопок/полиэстер
"полиэстер, эластан",полиэстер
"полиэстер, эластан 10%; плотность 275 г/м2; джерси",полиэстер
"полиэстер, эластан 10%; плотность 275 г/м²; джерси",полиэстер
"полиэстер, эластан 8%, плотность 180 г/м²; интерлок",полиэстер
"полиэстер, эластан 8%, плотность 180 г/м²; интерлок; хлопок, эластан 8%, плотность 180 г/м²; интерлок",полиэстер
"полиэстер, эластан, микрофлис",полиэстер
"полиэстер, эластан, хлопок",полиэстер
"полиэстер, эпонж (ПВХ), подкладка флис",полиэстер
полушерсть (акрил/шерсть),акрил
"поплин, полиэстер",полиэстер
"поплин, хлопок",хлопок/полиэстер
"поплин, хлопок, полиэстер",хлопок/полиэстер
"резина, пластик",другое
"рипстоп, нейлон",полиэстер
саснбонд,полиэстер
"сатин, полиэстер",полиэстер
"серый, 100% полиэстер",полиэстер
"синтепон, нейлон, полиэстер",полиэстер
спанбонд,полиэстер
"спанбонд, 70 г/м2",полиэстер
"спанбонд, 70 г/м²",полиэстер
"спанбонд, плотность 80 г/м²",полиэстер
спаснбонд,акрил
сумка - акрил; шапка - акрил; шарф - акрил; чехол для термоса - акрил; термос - металл,акрил
сумка - акрил; шарф - акрил; шапка - акрил; чехол для термоса - акрил; термос - металл,акрил
"таслан, полиэстер",полиэстер
"таслан, полиэстер, тафта",полиэстер
"тафта, нейлон, полиэстер, твил",полиэстер
"тафта, нейлон, твил, полиэстер",полиэстер
"тафта, полиэстер, таслан",полиэстер
"тафта, таслан, полиэстер",полиэстер
"тафта, твил, полиэстер, нейлон",полиэстер
"твил, полиэстер, нейлон, тафта",полиэстер
"твил, полиэстер, хлопок",хлопок/полиэстер
"твил, тафта, нейлон, полиэстер",полиэстер
"твил, тафта, полиэстер, нейлон",полиэстер
"твил, хлопок",хлопок/полиэстер
текстиль,акрил
термос - металл; сумка - акрил; шапка - акрил; шарф - акрил; чехол для термоса - акрил,акрил
"трикотаж, хлопок 100%",хлопок
утеплитель - полиэстер 100%; верх - нейлон 100%,полиэстер
"фартук - хлопок 100%, деним; лямки - искусственная кожа; фурнитура - металл",хлопок
"фартук - хлопок 100%, канвас; лямки - искусственная кожа; фурнитура - металл",хлопок
фетр,полиэстер
флис,флис
флис 180 г/м2,флис
флис 190 г/м2,флис
флис 200 г/м2,флис
флис 250 г/м2,флис
"флис, плотность 260 г/м2",флис
"флис, плотность 260 г/м²",флис
"флис, полиэстер",флис
"флис, полиэстер 100%, плотность 200 г/м2",флис
флис; акрил,флис
"футер, полиэстер, хлопок",флис
"футер, хлопок, полиэстер",хлопок/полиэстер
хлопок,хлопок
хлопок,хлопок
хлопок 100%,хлопок
"хлопок 100%, 150 г/м2",хлопок
"хлопок 100%, 150 г/м²",хлопок
"хлопок 100%, 180 г/м2",хлопок
"хлопок 100%, 180 г/м²",хлопок
"хлопок 100%, 200 г/м2",хлопок
"хлопок 100%, деним",хлопок
"хлопок 100%, джерси, плотность 160 г/м2",хлопок
"хлопок 100%, джерси, плотность 160 г/м²",хлопок
"хлопок 100%, плотность 105 г/м2",хлопок
"хлопок 100%, плотность 105 г/м²",хлопок
"хлопок 100%, плотность 105 г/м2; поплин",хлопок
"хлопок 100%, плотность 105 г/м²; поплин",хлопок
"хлопок 100%, плотность 110 г/м2; джерси",хлопок
"хлопок 100%, плотность 110 г/м²; джерси",хлопок
"хлопок 100%, плотность 110 г/м2; поплин",хлопок
"хлопок 100%, плотность 110 г/м²; поплин",хлопок
"хлопок 100%, плотность 115 г/м2; джерси",хлопок
"хлопок 100%, плотность 115 г/м²; джерси",хлопок
"хлопок 100%, плотность 120 г/м2; джерси",хлопок
"хлопок 100%, плотность 120 г/м²; джерси",хлопок
"хлопок 100%, плотность 120 г/м2; поплин",хлопок
"хлопок 100%, плотность 120 г/м²; поплин",хлопок
"хлопок 100%, плотность 125 г/м²; поплин",хлопок
"хлопок 100%, плотность 135 г/м2",хлопок
"хлопок 100%, плотность 140 г/м2; джерси",хлопок
"хлопок 100%, плотность 140 г/м²; джерси",хлопок
"хлопок 100%, плотность 140 г/м²; джерси; джерси",хлопок
"хлопок 100%, плотность 145 г/м2",хлопок
"хлопок 100%, плотность 145 г/м2; джерси",хлопок
"хлопок 100%, плотность 145 г/м²; джерси",хлопок
"хлопок 100%, плотность 150 г/м2",хлопок
"хлопок 100%, плотность 150 г/м²",хлопок
"хлопок 100%, плотность 150 г/м², джерси",хлопок
"хлопок 100%, плотность 150 г/м2; джерси",хлопок
"хлопок 100%, плотность 150 г/м²; джерси",хлопок
"хлопок 100%, плотность 155 г/м²; джерси",хлопок
"хлопок 100%, плотность 160 г/м2, джерси",хлопок
"хлопок 100%, плотность 160 г/м², джерси",хлопок
"хлопок 100%, плотность 160 г/м2, джерси; джерси",хлопок
"хлопок 100%, плотность 160 г/м², джерси; джерси",хлопок
"хлопок 100%, плотность 160 г/м2; джерси",хлопок
"хлопок 100%, плотность 160 г/м²; джерси",хлопок
"хлопок 100%, плотность 160 г/м²; джерси; джерси",хлопок
"хлопок 100%, плотность 160 г/м2; резинка 1*1",хлопок
"хлопок 100%, плотность 160 г/м²; резинка 1*1",хлопок
"хлопок 100%, плотность 165 г/м2",хлопок
"хлопок 100%, плотность 165 г/м2; твил",хлопок
"хлопок 100%, плотность 165 г/м²; твил",хлопок
"хлопок 100%, плотность 170 г/м2",хлопок
"хлопок 100%, плотность 170 г/м2; джерси",хлопок
"хлопок 100%, плотность 170 г/м²; джерси",хлопок
"хлопок 100%, плотность 170 г/м2; пике",хлопок
"хлопок 100%, плотность 170 г/м²; пике",хлопок
"хлопок 100%, плотность 170 г/м2; твил",хлопок
"хлопок 100%, плотность 170 г/м²; твил",хлопок
"хлопок 100%, плотность 175 г/м2",хлопок
"хлопок 100%, плотность 180 г/м2",хлопок
"хлопок 100%, плотность 180 г/м²",хлопок
"хлопок 100%, плотность 180 г/м2; джерси",хлопок
"хлопок 100%, плотность 180 г/м²; джерси",хлопок
"хлопок 100%, плотность 180 г/м2; пике",хлопок
"хлопок 100%, плотность 180 г/м²; пике",хлопок
"хлопок 100%, плотность 185 г/м2",хлопок
"хлопок 100%, плотность 185 г/м²",хлопок
"хлопок 100%, плотность 185 г/м2; джерси",хлопок
"хлопок 100%, плотность 185 г/м²; джерси",хлопок
"хлопок 100%, плотность 185 г/м2; твил",хлопок
"хлопок 100%, плотность 185 г/м²; твил",хлопок
"хлопок 100%, плотность 190 г/м2",хлопок
"хлопок 100%, плотность 190 г/м2; джерси",хлопок
"хлопок 100%, плотность 190 г/м²; джерси",хлопок
"хлопок 100%, плотность 190 г/м2; пике",хлопок
"хлопок 100%, плотность 190 г/м²; пике",хлопок
"хлопок 100%, плотность 200 г/м2",хлопок
"хлопок 100%, плотность 200 г/м²; джерси",хлопок
"хлопок 100%, плотность 200 г/м2; пике",хлопок
"хлопок 100%, плотность 200 г/м²; пике",хлопок
"хлопок 100%, плотность 200 г/м2; твил",хлопок
"хлопок 100%, плотность 200 г/м²; твил",хлопок
"хлопок 100%, плотность 205 г/м2",хлопок
"хлопок 100%, плотность 210 г/м2",хлопок
"хлопок 100%, плотность 210 г/м2; пике",хлопок
"хлопок 100%, плотность 210 г/м²; пике",хлопок
"хлопок 100%, плотность 220 г/м2",хлопок
"хлопок 100%, плотность 220 г/м²",хлопок
"хлопок 100%, плотность 220 г/м2, резинка 1*1",хлопок
"хлопок 100%, плотность 220 г/м², резинка 1*1",хлопок
"хлопок 100%, плотность 220 г/м2; пике",хлопок
"хлопок 100%, плотность 220 г/м²; пике",хлопок
"хлопок 100%, плотность 230 г/м2",хлопок
"хлопок 100%, плотность 230 г/м2",хлопок
"хлопок 100%, плотность 230 г/м²",хлопок
"хлопок 100%, плотность 230 г/м2; пике",хлопок
"хлопок 100%, плотность 230 г/м²; пике",хлопок
"хлопок 100%, плотность 240 г/м2",хлопок
"хлопок 100%, плотность 240 г/м2; джерси",хлопок
"хлопок 100%, плотность 240 г/м²; джерси",хлопок
"хлопок 100%, плотность 240 г/м2; пике",хлопок
"хлопок 100%, плотность 240 г/м²; пике",хлопок
"хлопок 100%, плотность 260 г/м2",хлопок
"хлопок 100%, плотность 260 г/м²",хлопок
"хлопок 100%, плотность 260 г/м²; деним",хлопок
"хлопок 100%, плотность 260 г/м²; твил",хлопок
"хлопок 100%, плотность 260 г/м²; хлопок 100%, плотность 260 г/м²",хлопок
"хлопок 100%, плотность 270 г/м2",хлопок
"хлопок 100%, плотность 270 г/м²",хлопок
"хлопок 100%, плотность 270 г/м2; пике",хлопок
"хлопок 100%, плотность 270 г/м²; пике",хлопок
"хлопок 100%, плотность 280 г/м2",хлопок
"хлопок 100%, плотность 280 г/м2; джерси",хлопок
"хлопок 100%, плотность 280 г/м²; джерси",хлопок
"хлопок 100%, плотность 320 г/м2",хлопок
"хлопок 100%, плотность 320 г/м²",хлопок
"хлопок 100%, плотность 320 г/м²; микрофутер",хлопок
"хлопок 100%, плотность 320 г/м²; микрофутер; меланж - хлопок 85%, полиэстер 12%, вискоза 3%",хлопок
"хлопок 100%, плотность 320 г/м²; микрофутер; меланж - хлопок, 90%, полиэстер 10%",хлопок
"хлопок 100%, плотность 340 г/м2",хлопок
"хлопок 100%, плотность 340 г/м²",хлопок
"хлопок 100%, плотность 350 г/м2",хлопок
"хлопок 100%, плотность 350 г/м²",хлопок
"хлопок 100%, плотность 360 г/м2",хлопок
"хлопок 100%, плотность 360 г/м²",хлопок
"хлопок 100%, плотность 400 г/м2",хлопок
"хлопок 100%, плотность 400 г/м²",хлопок
"хлопок 100%, плотность 450 г/м²",хлопок
"хлопок 100%, плотность 550 г/м²",хлопок
"хлопок 100%, плотноть 135 г/м2",хлопок
"хлопок 100%, плотноть 145 г/м2",хлопок
"хлопок 100%, плотноть 150 г/м2",хлопок
"хлопок 100%, плотноть 160 г/м2",хлопок
"хлопок 100%, плотноть 165 г/м2",хлопок
"хлопок 100%, плотноть 170 г/м2",хлопок
"хлопок 100%, плотноть 175 г/м2",хлопок
"хлопок 100%, плотноть 180 г/м2",хлопок
"хлопок 100%, твил",хлопок
хлопок 100%; джерси,хлопок
"хлопок 100%; джерси, плотность 150 г/м2",хлопок
"хлопок 100%; джерси, плотность 150 г/м²",хлопок
"хлопок 100%; джерси, плотность 160 г/м2",хлопок
"хлопок 100%; джерси, плотность 160 г/м²",хлопок
"хлопок 100%; изнаночная сторона - полиэстер 100%, 320 г/м2",хлопок
"хлопок 100%; изнаночная сторона - полиэстер 100%, 320 г/м²",хлопок
"хлопок 100%; меланж - хлопок 85%; вискоза, 15%; плотность 150 г/м²; джерси",хлопок
хлопок 100%; твил,хлопок
"хлопок 25%, полиэстер 75%",хлопок/полиэстер
"хлопок 35%, полиэстер 65%",хлопок/полиэстер
"хлопок 35%, полиэстер 65%, плотность 105 г/м2",хлопок/полиэстер
"хлопок 35%, полиэстер 65%, плотность 170 г/м2",хлопок/полиэстер
"хлопок 35%, полиэстер 65%, плотность 180 г/м2",хлопок/полиэстер
"хлопок 35%, полиэстер 65%, плотность 200 г/м²",хлопок/полиэстер
"хлопок 35%; полиэстер 65%, плотность 200 г/м²",хлопок/полиэстер
"хлопок 45%; полиэстер 55%, плотность 360 г/м2",хлопок/полиэстер
"хлопок 45%; полиэстер 55%, плотность 360 г/м²",хлопок/полиэстер
"хлопок 50%, полиэстер 50%",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м2",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м2, мольтон с начесом",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м², мольтон с начесом",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м2; мольтон",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м²; мольтон",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м2; мольтон с начесом",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 260 г/м²; мольтон с начесом",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 280 г/м2",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 280 г/м2; мольтон",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 280 г/м²; мольтон",хлопок/полиэстер
"хлопок 50%, полиэстер 50%, плотность 320 г/м2",хлопок/полиэстер
"хлопок 50%; полиэстер 50%, плотность 260 г/м2; мольтон",хлопок/полиэстер
"хлопок 50%; полиэстер 50%, плотность 260 г/м²; мольтон",хлопок/полиэстер
"хлопок 50%; полиэстер 50%, плотность 280 г/м2; мольтон",хлопок/полиэстер
"хлопок 50%; полиэстер 50%, плотность 280 г/м²; мольтон",хлопок/полиэстер
хлопок 50%; полиэстер 50%; искусственная кожа; металл,хлопок/полиэстер
хлопок 50%; полиэстер 50%; мольтон,хлопок/полиэстер
хлопок 50%; хлопок 50%; полиэстер 50%; мольтон,хлопок/полиэстер
"хлопок 60%, вискоза 40%, плотность 720 г/м²",хлопок/полиэстер
"хлопок 60%, полиэстер 40%, плотность 180 г/м2; пике",хлопок/полиэстер
"хлопок 60%, полиэстер 40%, плотность 180 г/м²; пике",хлопок/полиэстер
"хлопок 60%, полиэстер 40%, плотность 190 г/м2; джерси",хлопок/полиэстер
"хлопок 60%, полиэстер 40%, плотность 190 г/м²; джерси",хлопок/полиэстер
хлопок 60%; полиэстер 40%,хлопок/полиэстер
"хлопок 60%; полиэстер 40%, плотность 210 г/м²; пике",хлопок/полиэстер
"хлопок 60%; полиэстер 40%, плотность 240 г/м²",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, деним",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 130 г/м2",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 135 г/м2",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 160 г/м²; джерси",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 160 г/м2; джерси; хлопок 70%, полиэстер 30%, плотность 160 г/м2; джерси",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 160 г/м²; джерси; хлопок 70%, полиэстер 30%, плотность 160 г/м²; джерси",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 280 г/м2",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 300 г/м2",хлопок/полиэстер
"хлопок 70%, полиэстер 30%, плотность 300 г/м²",хлопок/полиэстер
"хлопок 70%, полиэстер 30%; подкладка полиэстер 100",хлопок/полиэстер
хлопок 70%; полиэстер 30%,хлопок/полиэстер
"хлопок 70%; полиэстер 30%, переработанный",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 130 г/м2",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 130 г/м²",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 135 г/м2",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 135 г/м²",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 150 г/м²",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 210 г/м2; пике",хлопок/полиэстер
"хлопок 70%; полиэстер 30%, плотность 210 г/м²; пике",хлопок/полиэстер
хлопок 70%; полиэстер 30%; флис,хлопок/полиэстер
"хлопок 75%, полиэстер 25%, плотность 280 г/м2",хлопок/полиэстер
"хлопок 80%, полиэстер 20%",хлопок/полиэстер
"хлопок 80%, полиэстер 20%, плотность 240 г/м2",хлопок/полиэстер
"хлопок 80%, полиэстер 20%, плотность 280 г/м2",хлопок/полиэстер
"хлопок 80%, полиэстер 20%, плотность 280 г/м2",хлопок/полиэстер
"хлопок 80%, полиэстер 20%, плотность 280 г/м²",хлопок/полиэстер
"хлопок 80%, полиэстер 20%, плотность 320 г/м2; мольтон",хлопок/полиэстер
"хлопок 80%, полиэстер 20%, плотность 320 г/м²; мольтон",хлопок/полиэстер
"хлопок 80%, полиэстер 20%; ворот, манжеты и низ изделия - хлопок 95%, эластан 5%",хлопок/полиэстер
"хлопок 80%; полиэстер 20%, плотность 280 г/м²",хлопок/полиэстер
"хлопок 80%; полиэстер 20%, плотность 280 г/м2; мольтон",хлопок/полиэстер
"хлопок 80%; полиэстер 20%, плотность 280 г/м²; мольтон",хлопок/полиэстер
"хлопок 80%; полиэстер 20%, плотность 320 г/м2; мольтон",хлопок/полиэстер
"хлопок 80%; полиэстер 20%, плотность 320 г/м²; мольтон",хлопок/полиэстер
хлопок 80%; полиэстер 20%; флис,хлопок/полиэстер
"хлопок 85%, вискоза 15%, плотность 145 г/м²; джерси",хлопок/полиэстер
"хлопок 85%, вискоза 15%, плотность 150 г/м2",хлопок/полиэстер
"хлопок 85%, вискоза 15%, плотность 150 г/м²; джерси",хлопок/полиэстер
"хлопок 85%, вискоза 15%, плотность 180 г/м²; пике",хлопок/полиэстер
"хлопок 85%, вискоза 15%, плотность 185 г/м²; джерси",хлопок/полиэстер
"хлопок 85%, вискоза 15%, плотность 190 г/м²; джерси; вискоза, 2%; плотность 190 г/м²; хлопок, 98%, вискоза 2%, плотность 190 г/м²; джерси; хлопок 100%, плотность 190 г/м²; джерси",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 150 г/м2; джерси",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 150 г/м²; джерси",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 155 г/м²; джерси",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 170 г/м²; пике",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 180 г/м²; пике",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 190 г/м²; джерси",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 190 г/м²; пике",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 200 г/м²; джерси",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 200 г/м²; пике",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 210 г/м2; пике",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 210 г/м²; пике",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 240 г/м²",хлопок/полиэстер
"хлопок 85%; вискоза, 15%; плотность 240 г/м²; пике",хлопок/полиэстер
"хлопок 85%; джерси; вискоза, 15%; плотность 190 г/м²",хлопок/полиэстер
"хлопок 95%, лайкра 5%",хлопок/полиэстер
"хлопок 95%, эластан 5%, плотность 200 гм2",хлопок/полиэстер
"хлопок 95%, эластан 5%, плотность 210 гм2",хлопок/полиэстер
"хлопок 95%, эластан 5%; плотность 190 г/м2",хлопок/полиэстер
"хлопок 95%, эластан 5%; плотность 190 г/м²",хлопок/полиэстер
"хлопок 95%; вискоза, 5%; плотность 320 г/м2; микрофутер",хлопок/полиэстер
"хлопок 95%; вискоза, 5%; плотность 320 г/м²; микрофутер",хлопок/полиэстер
хлопок 95%; хлопок 95%; эластан 5%,хлопок/полиэстер
хлопок 95%; эластан 5%,хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 160 г/м2; джерси",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 160 г/м²; джерси",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 170 г/м2; джерси",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 170 г/м²; джерси",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 190 г/м2",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 190 г/м²",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 190 г/м2; джерси",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 190 г/м²; джерси",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 200 г/м2; пике",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 200 г/м²; пике",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 210 г/м²; пике",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 220 г/м2; пике",хлопок/полиэстер
"хлопок 95%; эластан 5%, плотность 220 г/м²; пике",хлопок/полиэстер
"хлопок 97%, полиэстер 3%, плотность 165 г/м2",хлопок/полиэстер
"хлопок 97%, спандекс 3%",хлопок/полиэстер
"хлопок 97%, эластан 3%, плотность 140 г/м2",хлопок/полиэстер
"хлопок 97%, эластан 3%, плотность 140 г/м²; поплин-стрейч",хлопок/полиэстер
"хлопок 97%, эластан 3%, плотность 210 г/м2",хлопок/полиэстер
"хлопок 97%, эластан 3%, плотность 220 г/м2",хлопок/полиэстер
"хлопок 97%; эластан 3%, плотность 140 г/м²",хлопок/полиэстер
"хлопок 97%; эластан 3%, плотность 140 г/м2; поплин стрейч",хлопок/полиэстер
"хлопок 97%; эластан 3%, плотность 140 г/м²; поплин стрейч",хлопок/полиэстер
"хлопок 98%, эластан 2%",хлопок/полиэстер
хлопок гребенной 100%,хлопок/полиэстер
"хлопок с начесом 100%, плотноть 260 г/м2",хлопок
"хлопок, 245г/м2",хлопок/полиэстер
"хлопок, 49%; акрил, 49%; полиамид, 2%; плотность 280 г/м²",хлопок/полиэстер
"хлопок, 52%; полиэстер, 48%",хлопок/полиэстер
"хлопок, 57%, полиэстер 40%, спандекс 3%",хлопок/полиэстер
"хлопок, 58%; полиэстер, 38%; эластан 4%, плотность 220 г/м²; пике",хлопок/полиэстер
"хлопок, 66%, полиэстер 34%, плотность 310 г/м2",хлопок/полиэстер
"хлопок, 66%, полиэстер 34%, плотность 310 г/м²",хлопок/полиэстер
"хлопок, 75%; полиэстер 20%; лайкра, 5%; плотность 240  г/м2; футер",хлопок/полиэстер
"хлопок, 75%; полиэстер 20%; лайкра, 5%; плотность 240  г/м²; футер",хлопок/полиэстер
"хлопок, 82%; вискоза, 14%; эластан 4%, плотность 220 г/м²; пике",хлопок/полиэстер
"хлопок, 90%, вискоза 10%, плотность 180 г/м²; пике",хлопок/полиэстер
"хлопок, 90%, вискоза 10%; плотность 180 г/м²; пике",хлопок/полиэстер
"хлопок, 90%, вискоза 10%; плотность 230 г/м²; пике",хлопок/полиэстер
"хлопок, 91%, гребенная пряжа; полиамид, 8%; эластан 1%",хлопок/полиэстер
"хлопок, 97%; полиамид, 2%; эластан 1%",хлопок/полиэстер
"хлопок, 98%; вискоза, 2%, плотность 170 г/м²; пике",хлопок/полиэстер
"хлопок, 98%; вискоза, 2%; плотность 150 г/м²; джерси",хлопок/полиэстер
"хлопок, 98%; вискоза, 2%; плотность 190 г/м²; джерси",хлопок/полиэстер
"хлопок, 98%; вискоза, 2%; плотность 210 г/м²; пике",хлопок/полиэстер
"хлопок, 98%; джерси; вискоза, 2%; плотность 190 г/м²",хлопок/полиэстер
"хлопок, 99%; вискоза, 1%; плотность 240 г/м²",хлопок/полиэстер
"хлопок, вискоза",хлопок/полиэстер
"хлопок, вискоза, полиэстер",хлопок/полиэстер
"хлопок, дерево, нержавеющая cталь",другое
"хлопок, нержавеющая cталь, полиэстер",хлопок/полиэстер
"хлопок, плотность 170 г/м2; пике",хлопок
"хлопок, плотность 170 г/м²; пике",хлопок
"хлопок, плотность 180 г/м2; пике",хлопок
"хлопок, плотность 180 г/м²; пике",хлопок
"хлопок, полиэстер",хлопок/полиэстер
"хлопок, полиэстер, вискоза",хлопок/полиэстер
"хлопок, полиэстер, поплин",хлопок/полиэстер
"хлопок, полиэстер, футер",хлопок/полиэстер
"хлопок, полиэстер, эластан",хлопок/полиэстер
"хлопок, поплин",хлопок/полиэстер
"хлопок, твил",хлопок
"хлопок, футер, полиэстер",хлопок/полиэстер
"хлопок, эластан",хлопок/полиэстер
"хлопок, эластан, полиэстер",хлопок/полиэстер
хлопок/полиэстер,хлопок/полиэстер
"шапка, шарф - акрил; коробка - переплетный картон",акрил
шелк 100%,хлопок
"шелк 30%, альпака 70%",хлопок
шерсть 100%,хлопок
"шерсть, 30%; полиакрил 70%; подкладка - хлопок 100%",акрил
"шерсть, полиэстер",хлопок/полиэстер
"шерсть, с добавлением кашемира и акрила",акрил
эластан,полиэстер
эластан 5%; хлопок 95%,хлопок/полиэстер
"эластан, микрофлис, полиэстер",флис
"эластан, органический хлопок",полиэстер
"эластан, полиэстер",полиэстер
"эластан, полиэстер, микрофлис",полиэстер
"эластан, полиэстер, хлопок",хлопок/полиэстер
"эластан, хлопок",хлопок/полиэстер
"эластан, хлопок, полиэстер",хлопок/полиэстер
